168,07/01/2033,31,1469,578.1,890.9,71268.8,114014.25,240,1.2,56
169,08/01/2033,31,1469,585.27,883.73,70683.53,114014.25,240,1.2,56
170,09/01/2033,30,1469,620.8,848.2,70062.73,114014.25,240,1.2,56
171,10/01/2033,31,1469,600.22,868.78,69462.51,114014.25,240,1.2,56
172,11/01/2033,30,1469,635.45,833.55,68827.06,114014.25,240,1.2,56
173,12/01/2033,31,1469,615.54,853.46,68211.52,114014.25,240,1.2,56
174,01/01/2034,31,1469,623.18,845.82,67588.34,114014.25,240,1.2,56
175,02/01/2034,28,1469,712.01,756.99,66876.33,114014.25,240,1.2,56
176,03/01/2034,31,1469,639.73,829.27,66236.59,114014.25,240,1.2,56
177,04/01/2034,30,1469,674.16,794.84,65562.43,114014.25,240,1.2,56
178,05/01/2034,31,1469,656.03,812.97,64906.41,114014.25,240,1.2,56
179,06/01/2034,30,1469,690.12,778.88,64216.28,114014.25,240,1.2,56
180,07/01/2034,31,1469,672.72,796.28,63543.57,114014.25,240,1.2,56
181,08/01/2034,31,1469,681.06,787.94,62862.51,114014.25,240,1.2,56
182,09/01/2034,30,1469,714.65,754.35,62147.86,114014.25,240,1.2,56
183,10/01/2034,31,1469,698.37,770.63,61449.49,114014.25,240,1.2,56
184,11/01/2034,30,1469,731.61,737.39,60717.88,114014.25,240,1.2,56
185,12/01/2034,31,1469,716.1,752.9,60001.79,114014.25,240,1.2,56
186,01/01/2035,31,1469,724.98,744.02,59276.81,114014.25,240,1.2,56
187,02/01/2035,28,1469,805.1,663.9,58471.71,114014.25,240,1.2,56
188,03/01/2035,31,1469,743.95,725.05,57727.76,114014.25,240,1.2,56
189,04/01/2035,30,1469,776.27,692.73,56951.49,114014.25,240,1.2,56
190,05/01/2035,31,1469,762.8,706.2,56188.69,114014.25,240,1.2,56
191,06/01/2035,30,1469,794.74,674.26,55393.95,114014.25,240,1.2,56
192,07/01/2035,31,1469,782.11,686.89,54611.84,114014.25,240,1.2,56
193,08/01/2035,31,1469,791.81,677.19,53820.02,114014.25,240,1.2,56
194,09/01/2035,30,1469,823.16,645.84,52996.86,114014.25,240,1.2,56
195,10/01/2035,31,1469,811.84,657.16,52185.03,114014.25,240,1.2,56
196,11/01/2035,30,1469,842.78,626.22,51342.25,114014.25,240,1.2,56
197,12/01/2035,31,1469,832.36,636.64,50509.89,114014.25,240,1.2,56
198,01/01/2036,31,1469,842.68,626.32,49667.21,114014.25,240,1.2,56
199,02/01/2036,29,1469,892.86,576.14,48774.35,114014.25,240,1.2,56
200,03/01/2036,31,1469,864.2,604.8,47910.15,114014.25,240,1.2,56
201,04/01/2036,30,1469,894.08,574.92,47016.08,114014.25,240,1.2,56
202,05/01/2036,31,1469,886,583,46130.08,114014.25,240,1.2,56
203,06/01/2036,30,1469,915.44,553.56,45214.64,114014.25,240,1.2,56
204,07/01/2036,31,1469,908.34,560.66,44306.3,114014.25,240,1.2,56
205,08/01/2036,31,1469,919.6,549.4,43386.7,114014.25,240,1.2,56
206,09/01/2036,30,1469,948.36,520.64,42438.34,114014.25,240,1.2,56
207,10/01/2036,31,1469,942.76,526.24,41495.57,114014.25,240,1.2,56
208,11/01/2036,30,1469,971.05,497.95,40524.52,114014.25,240,1.2,56
209,12/01/2036,31,1469,966.5,502.5,39558.02,114014.25,240,1.2,56
210,01/01/2037,31,1469,978.48,490.52,38579.54,114014.25,240,1.2,56
211,02/01/2037,28,1469,1036.91,432.09,37542.63,114014.25,240,1.2,56
212,03/01/2037,31,1469,1003.47,465.53,36539.16,114014.25,240,1.2,56
213,04/01/2037,30,1469,1030.53,438.47,35508.63,114014.25,240,1.2,56
214,05/01/2037,31,1469,1028.69,440.31,34479.94,114014.25,240,1.2,56
215,06/01/2037,30,1469,1055.24,413.76,33424.7,114014.25,240,1.2,56
216,07/01/2037,31,1469,1054.53,414.47,32370.16,114014.25,240,1.2,56
217,08/01/2037,31,1469,1067.61,401.39,31302.55,114014.25,240,1.2,56
218,09/01/2037,30,1469,1093.37,375.63,30209.18,114014.25,240,1.2,56
219,10/01/2037,31,1469,1094.41,374.59,29114.78,114014.25,240,1.2,56
220,11/01/2037,30,1469,1119.62,349.38,27995.16,114014.25,240,1.2,56
221,12/01/2037,31,1469,1121.86,347.14,26873.3,114014.25,240,1.2,56
222,01/01/2038,31,1469,1135.77,333.23,25737.52,114014.25,240,1.2,56
223,02/01/2038,28,1469,1180.74,288.26,24556.79,114014.25,240,1.2,56
224,03/01/2038,31,1469,1164.5,304.5,23392.29,114014.25,240,1.2,56
225,04/01/2038,30,1469,1188.29,280.71,22204,114014.25,240,1.2,56
226,05/01/2038,31,1469,1193.67,275.33,21010.33,114014.25,240,1.2,56
227,06/01/2038,30,1469,1216.88,252.12,19793.45,114014.25,240,1.2,56
228,07/01/2038,31,1469,1223.56,245.44,18569.89,114014.25,240,1.2,56
229,08/01/2038,31,1469,1238.73,230.27,17331.16,114014.25,240,1.2,56
230,09/01/2038,30,1469,1261.03,207.97,16070.13,114014.25,240,1.2,56
231,10/01/2038,31,1469,1269.73,199.27,14800.4,114014.25,240,1.2,56
232,11/01/2038,30,1469,1291.4,177.6,13509,114014.25,240,1.2,56
233,12/01/2038,31,1469,1301.49,167.51,12207.52,114014.25,240,1.2,56
234,01/01/2039,31,1469,1317.63,151.37,10889.89,114014.25,240,1.2,56
235,02/01/2039,28,1469,1347.03,121.97,9542.86,114014.25,240,1.2,56
236,03/01/2039,31,1469,1350.67,118.33,8192.19,114014.25,240,1.2,56
237,04/01/2039,30,1469,1370.69,98.31,6821.49,114014.25,240,1.2,56
238,05/01/2039,31,1469,1384.41,84.59,5437.08,114014.25,240,1.2,56
239,06/01/2039,30,1469,1403.76,65.24,4033.32,114014.25,240,1.2,56
240,07/01/2039,31,1469,1418.99,50.01,2614.34,114014.25,240,1.2,56
241,08/01/2039,31,1469,1436.58,32.42,1177.76,114014.25,240,1.2,56
242,09/01/2039,0,1177.76,1177.76,0,0,114014.25,240,1.2,56
